GeneId,Chr,Start,End,Strand,Length,Cp1,Cp2,Cp3,Cm1,Cm2,Cm3,WT1,WT2,WT3,dL1,dL3
ytmJ_RBAM_030840,NC_009725.1,3200264,3200980,-,717,1,0,0,1,0,1,1,1,0,1,0
ytmI_RBAM_030850,NC_009725.1,3201073,3201612,-,540,0,0,0,1,0,0,0,1,0,0,0
ytlI_RBAM_030860,NC_009725.1,3201740,3202645,+,906,42,28,10,34,28,25,78,75,40,20,50
yvaG_RBAM_030870,NC_009725.1,3202697,3203494,-,798,22,66,20,22,33,35,112,151,47,33,58
yrdF_RBAM_030880,NC_009725.1,3203606,3203911,-,306,20,14,11,5,6,20,5,20,10,0,8
smpB_RBAM_030890,NC_009725.1,3204517,3204987,-,471,474,472,620,391,530,653,404,742,571,425,656
rnr_RBAM_030900,NC_009725.1,3205127,3207460,-,2334,1054,2008,820,1119,1422,1106,1580,1321,1810,822,2005
yvaK_RBAM_030910,NC_009725.1,3207479,3208219,-,741,653,1256,321,797,1321,624,1180,742,1802,786,2293
secG_RBAM_030920,NC_009725.1,3208338,3208568,-,231,128,167,129,94,183,357,518,833,200,39,276
yvzC_RBAM_030930,NC_009725.1,3208692,3208922,-,231,31,25,14,14,13,17,12,38,11,8,23
yvaN_RBAM_030940,NC_009725.1,3209073,3209483,+,411,196,166,207,210,242,272,215,411,166,105,209
yvaO_RBAM_030950,NC_009725.1,3209508,3209939,+,432,261,241,306,347,393,451,374,472,328,221,414
yvaP_RBAM_030960,NC_009725.1,3210021,3210338,+,318,442,349,419,310,396,879,519,774,477,150,567
spaK_RBAM_030970,NC_009725.1,3210423,3211826,-,1404,77,97,116,62,66,102,109,227,91,63,94
spaR_RBAM_030980,NC_009725.1,3211817,3212479,-,663,71,95,104,55,79,172,92,253,65,19,102
spaG_RBAM_030990,NC_009725.1,3212501,3213271,-,771,34,29,41,26,33,91,28,88,31,7,33
spaE_RBAM_031000,NC_009725.1,3213268,3214002,-,735,0,1,0,1,1,0,4,0,1,0,0
spaF_RBAM_031010,NC_009725.1,3213999,3214712,-,714,0,3,1,4,0,0,4,2,3,2,3
opuBD_RBAM_031020,NC_009725.1,3214823,3215500,-,678,4,1,1,0,2,3,2,5,1,0,1
opuBC_RBAM_031030,NC_009725.1,3215519,3216436,-,918,6,10,4,10,11,8,8,5,6,5,6
opuBB_RBAM_031040,NC_009725.1,3216451,3217104,-,654,0,2,1,4,4,1,3,3,1,1,3
opuBA_RBAM_031050,NC_009725.1,3217121,3218266,-,1146,9,7,1,4,11,9,17,9,5,4,10
yvaV_RBAM_031060,NC_009725.1,3218552,3219085,+,534,191,163,243,74,141,492,141,525,196,23,220
opuCD_RBAM_031070,NC_009725.1,3219121,3219795,-,675,0,1,1,0,1,2,2,6,1,3,0
opuCC_RBAM_031080,NC_009725.1,3219813,3220730,-,918,4,7,7,6,6,10,7,6,3,7,6
opuCB_RBAM_031090,NC_009725.1,3220744,3221397,-,654,0,2,5,3,1,1,3,4,2,1,4
opuCA_RBAM_031100,NC_009725.1,3221418,3222557,-,1140,6,13,8,6,9,9,9,13,7,7,10
yvbF_RBAM_031110,NC_009725.1,3222818,3223375,+,558,119,265,355,105,154,434,207,546,217,56,256
yvbG_RBAM_031120,NC_009725.1,3223396,3224028,-,633,9,33,3,23,69,24,51,36,41,6,102
yvbI_RBAM_031130,NC_009725.1,3224467,3225177,+,711,25,34,14,7,12,45,23,64,13,1,13
yvbJ_RBAM_031140,NC_009725.1,3225218,3227008,-,1791,293,225,275,232,266,318,337,463,357,147,408
yvbK_RBAM_031150,NC_009725.1,3227140,3227601,+,462,187,238,318,131,157,372,231,546,198,56,218
RBAM_031160,NC_009725.1,3227645,3228853,-,1209,706,934,595,622,700,778,1570,1745,935,242,879
RBAM_031170,NC_009725.1,3228855,3229775,-,921,942,1856,942,793,899,954,2328,2122,1421,630,990
RBAM_031180,NC_009725.1,3229783,3230463,-,681,660,949,543,648,665,743,1299,1228,1000,294,884
RBAM_031190,NC_009725.1,3230423,3231181,-,759,1138,1174,842,1158,1207,1193,1975,1784,1760,410,1724
RBAM_031200,NC_009725.1,3231154,3231936,-,783,917,1219,874,953,972,818,1204,1134,1042,392,1023
RBAM_031210,NC_009725.1,3232047,3233303,-,1257,949,1287,947,1135,1183,1137,2200,2327,1553,702,1401
RBAM_031220,NC_009725.1,3233269,3234198,-,930,802,1078,997,1503,1402,1165,2268,1995,1795,800,1705
spsC1_RBAM_031230,NC_009725.1,3234195,3235325,-,1131,2791,2325,2716,3660,3704,3450,4277,4317,3965,2102,4232
RBAM_031240,NC_009725.1,3235374,3236708,-,1335,2691,3117,3727,4023,4475,4018,4530,4526,5699,2440,5810
ywaD_RBAM_031250,NC_009725.1,3236974,3238278,-,1305,430,443,323,640,720,642,1018,938,886,342,1200
eno_RBAM_031260,NC_009725.1,3238423,3239715,-,1293,8878,10139,8369,11669,13497,10812,12218,8686,14033,6542,14224
pgm2_RBAM_031270,NC_009725.1,3239743,3241278,-,1536,1997,2970,2181,2799,3496,2176,2742,2020,3293,2459,3408
tpiA_RBAM_031280,NC_009725.1,3241271,3242032,-,762,783,1190,712,1286,1457,927,1303,883,1177,702,1234
pgk_RBAM_031290,NC_009725.1,3242058,3243242,-,1185,1530,2448,1505,2328,2622,2213,3057,2413,2768,1141,2805
gapA_RBAM_031300,NC_009725.1,3243564,3244571,-,1008,2161,3182,1907,6065,6944,5703,7596,6000,7173,2836,7581
cggR_RBAM_031310,NC_009725.1,3244605,3245639,-,1035,914,1553,832,824,1155,1750,1265,2017,1390,848,1451
araE_RBAM_031320,NC_009725.1,3245904,3247298,-,1395,25,32,12,43,66,55,217,260,73,36,59
araR_RBAM_031330,NC_009725.1,3247555,3248643,+,1089,85,86,110,104,141,172,158,256,121,33,122
yvbT_RBAM_031340,NC_009725.1,3248679,3249686,-,1008,50,63,38,83,78,112,187,210,110,19,140
yvbU_RBAM_031350,NC_009725.1,3250403,3251281,-,879,8,21,8,14,18,24,19,29,20,3,19
yvbV_RBAM_031360,NC_009725.1,3251379,3252296,+,918,14,27,13,21,27,39,56,60,22,10,39
yvbW_RBAM_031370,NC_009725.1,3252881,3253672,-,792,5,9,4,6,9,10,23,22,6,3,12
RBAM_031380,NC_009725.1,3254657,3255964,+,1308,365,349,332,370,413,512,419,490,457,157,565
RBAM_031390,NC_009725.1,3255994,3256968,-,975,634,533,494,499,502,842,651,960,683,208,776
RBAM_031400,NC_009725.1,3257037,3257705,-,669,133,137,128,85,103,117,111,260,93,96,98
RBAM_031410,NC_009725.1,3257702,3258589,-,888,189,182,178,138,170,303,163,389,161,103,240
RBAM_031420,NC_009725.1,3259089,3259946,+,858,307,533,377,757,752,606,658,708,600,223,756
gntK_RBAM_031430,NC_009725.1,3260119,3261663,+,1545,60,75,50,63,48,123,112,103,45,35,54
gntP_RBAM_031440,NC_009725.1,3261690,3263018,+,1329,13,48,27,26,24,33,72,86,23,9,38
yvbY_RBAM_031450,NC_009725.1,3263054,3263779,-,726,1028,2079,1320,829,1082,1448,3411,3432,1899,661,1922
yvfW_RBAM_031460,NC_009725.1,3263776,3265200,-,1425,1405,2214,1518,1338,1505,1393,3043,3094,1710,1060,1883
yvfV_RBAM_031470,NC_009725.1,3265234,3265950,-,717,172,545,366,144,187,232,545,858,280,204,251
RBAM_031480,NC_009725.1,3266132,3267322,-,1191,202,319,206,217,265,286,506,565,223,128,231
yvfI_RBAM_031490,NC_009725.1,3267353,3268072,-,720,131,238,141,100,125,155,180,308,125,27,132
yvfH_RBAM_031500,NC_009725.1,3268278,3269954,+,1677,22,57,16,29,38,57,170,246,41,8,48
sigL_RBAM_031510,NC_009725.1,3269992,3271305,-,1314,564,403,386,426,626,532,555,769,510,376,655
yvfG_RBAM_031520,NC_009725.1,3271380,3271598,+,219,532,497,666,271,320,820,375,732,429,74,453
epsO_RBAM_031530,NC_009725.1,3271612,3272577,-,966,13,26,28,4,7,10,12,21,10,4,4
epsN_RBAM_031540,NC_009725.1,3272556,3273728,-,1173,6,20,14,0,3,5,8,15,3,4,1
epsM_RBAM_031550,NC_009725.1,3273733,3274380,-,648,4,6,3,1,1,0,9,8,2,1,1
epsL_RBAM_031560,NC_009725.1,3274377,3274985,-,609,2,7,5,1,0,0,7,9,3,0,2
epsK_RBAM_031570,NC_009725.1,3274982,3276499,-,1518,2,5,0,0,0,3,5,6,1,1,0
epsJ_RBAM_031580,NC_009725.1,3276496,3277530,-,1035,17,29,15,5,8,14,26,21,10,3,11
epsI_RBAM_031590,NC_009725.1,3277527,3278603,-,1077,17,42,28,5,8,15,32,27,13,3,6
epsH_RBAM_031600,NC_009725.1,3278608,3279645,-,1038,12,29,23,6,6,25,17,34,13,2,7
epsG_RBAM_031610,NC_009725.1,3279664,3280767,-,1104,9,13,5,3,5,11,4,21,8,0,2
epsF_RBAM_031620,NC_009725.1,3280771,3281907,-,1137,9,22,14,7,9,7,19,35,14,4,4
epsE_RBAM_031630,NC_009725.1,3281900,3282742,-,843,13,29,16,7,9,9,21,47,11,4,8
epsD_RBAM_031640,NC_009725.1,3282739,3283878,-,1140,14,28,25,5,5,11,20,31,5,2,7
epsC_RBAM_031650,NC_009725.1,3283894,3285687,-,1794,16,28,38,13,12,18,22,39,13,0,8
epsB_RBAM_031660,NC_009725.1,3285933,3286613,-,681,36,59,30,8,14,26,32,60,21,8,15
epsA_RBAM_031670,NC_009725.1,3286619,3287326,-,708,12,22,12,2,1,11,4,19,11,0,2
slr_RBAM_031680,NC_009725.1,3287571,3288026,+,456,14,36,24,7,12,12,4,25,14,6,15
pnbA_RBAM_031690,NC_009725.1,3288107,3289555,+,1449,869,1550,787,1225,1455,1363,2244,1700,1681,497,2028
ywjB_RBAM_031700,NC_009725.1,3289594,3290124,-,531,90,211,97,154,126,186,286,285,175,92,189
yyaS_RBAM_031710,NC_009725.1,3290205,3290834,-,630,1,11,6,3,6,9,12,17,3,4,7
paiA_RBAM_031720,NC_009725.1,3290962,3291486,+,525,35,30,71,73,83,116,108,152,79,32,110
padC_RBAM_031730,NC_009725.1,3291528,3292016,-,489,110,185,94,196,195,228,412,410,245,83,282
yveG_RBAM_031740,NC_009725.1,3292038,3292196,-,159,56,125,75,118,116,138,249,235,148,79,171
RBAM_031750,NC_009725.1,3292448,3292786,-,339,33,22,74,10,8,44,13,49,17,18,20
RBAM_031760,NC_009725.1,3292865,3293179,-,315,20,22,41,9,4,22,10,30,12,5,12
RBAM_031770,NC_009725.1,3293235,3293642,+,408,2116,1121,1213,255,410,745,258,705,499,147,552
RBAM_031780,NC_009725.1,3294030,3294344,-,315,972,457,728,616,722,1488,835,1791,904,272,1091
RBAM_031790,NC_009725.1,3294396,3295823,+,1428,760,695,1123,392,518,843,490,1055,593,175,621
RBAM_031800,NC_009725.1,3295840,3296151,+,312,301,191,590,134,175,345,158,460,188,44,187
RBAM_031820,NC_009725.1,3296493,3297962,-,1470,14,24,13,16,22,12,49,42,19,15,24
lacY_RBAM_031830,NC_009725.1,3297977,3299209,-,1233,3,7,1,7,7,7,13,14,3,7,6
RBAM_031840,NC_009725.1,3299600,3300574,+,975,275,317,473,292,373,503,399,576,423,164,448
clpP_RBAM_031850,NC_009725.1,3300821,3301417,+,597,6962,7343,6559,7185,8129,9405,9283,8826,9478,4776,11417
yraN_RBAM_031860,NC_009725.1,3301461,3302321,-,861,62,97,107,67,83,109,126,139,107,19,111
yraM_RBAM_031870,NC_009725.1,3302495,3303625,+,1131,9,5,3,0,6,4,4,7,1,2,3
RBAM_031880,NC_009725.1,3303669,3305045,+,1377,32,129,42,22,39,62,76,77,41,8,58
yvdD_RBAM_031890,NC_009725.1,3305289,3305864,-,576,167,254,316,183,264,530,370,741,295,41,296
yvdC_RBAM_031900,NC_009725.1,3305980,3306300,+,321,420,415,451,226,279,596,368,809,315,168,414
yvdB_RBAM_031910,NC_009725.1,3306346,3307935,-,1590,26,52,27,76,101,106,151,228,57,70,133
yvdA_RBAM_031920,NC_009725.1,3307938,3308519,-,582,10,12,27,46,51,48,71,121,32,24,55
yvcT_RBAM_031930,NC_009725.1,3308920,3309885,+,966,70,117,68,57,81,110,141,171,127,54,129
RBAM_031940,NC_009725.1,3310031,3310480,+,450,175,256,349,377,430,507,787,1310,418,322,507
yvcN_RBAM_031950,NC_009725.1,3310541,3311287,-,747,1893,1717,1406,2785,2740,2488,3917,3542,2529,2274,3596
crh_RBAM_031960,NC_009725.1,3311312,3311569,-,258,115,276,185,108,141,156,224,401,164,75,137
yvcL_RBAM_031970,NC_009725.1,3311593,3312543,-,951,345,393,428,391,444,641,882,1103,596,342,684
yvcK_RBAM_031980,NC_009725.1,3312570,3313523,-,954,532,701,577,599,763,903,1279,1438,814,307,934
yvcJ_RBAM_031990,NC_009725.1,3313520,3314407,-,888,529,708,652,567,640,721,812,1127,592,315,566
yvcI_RBAM_032000,NC_009725.1,3314433,3314900,-,468,118,228,125,42,67,159,100,480,89,29,77
trxB_RBAM_032010,NC_009725.1,3315174,3316127,-,954,1355,1999,1779,2625,2815,3371,4230,3515,3257,1625,3549
cwlO_RBAM_032020,NC_009725.1,3316331,3317743,-,1413,3472,2498,6314,3976,4710,5663,3848,5655,5323,2355,5082
yvcD_RBAM_032030,NC_009725.1,3318140,3319594,-,1455,387,690,499,331,452,756,720,955,636,180,697
RBAM_032040,NC_009725.1,3319710,3320771,-,1062,147,237,235,112,123,149,184,197,120,73,151
RBAM_032050,NC_009725.1,3320768,3321445,-,678,11,12,14,5,14,5,13,20,10,4,3
yvcC_RBAM_032060,NC_009725.1,3321640,3323409,-,1770,984,1147,1059,963,989,1249,1553,1874,1043,867,1232
hisI_RBAM_032070,NC_009725.1,3323621,3324241,-,621,1,1,2,1,1,1,1,5,1,1,2
hisF_RBAM_032080,NC_009725.1,3324238,3324996,-,759,0,0,2,2,0,1,5,5,2,0,1
hisA_RBAM_032090,NC_009725.1,3324993,3325730,-,738,2,7,4,4,1,3,6,5,3,0,5
hisH_RBAM_032100,NC_009725.1,3325727,3326365,-,639,3,6,3,2,3,5,12,2,6,2,6
hisB_RBAM_032110,NC_009725.1,3326366,3326950,-,585,0,4,1,1,3,4,5,1,5,1,2
hisD_RBAM_032120,NC_009725.1,3326916,3328229,-,1314,3,6,1,6,2,6,6,3,5,1,4
hisG_RBAM_032130,NC_009725.1,3328226,3328867,-,642,0,1,0,0,0,1,1,1,0,0,2
hisZ_RBAM_032140,NC_009725.1,3328860,3330032,-,1173,0,1,0,0,0,0,1,1,1,0,2
yvpB_RBAM_032150,NC_009725.1,3330273,3330998,+,726,392,359,326,157,239,560,257,850,279,62,324
yvoF_RBAM_032160,NC_009725.1,3331019,3331534,-,516,133,257,286,187,195,243,322,410,244,90,215
hprP_RBAM_032170,NC_009725.1,3331538,3332188,-,651,139,261,279,172,229,259,365,526,277,47,221
lgt_RBAM_032180,NC_009725.1,3332214,3333029,-,816,67,116,141,81,114,131,204,425,101,51,85
hprK_RBAM_032190,NC_009725.1,3333044,3333976,-,933,98,179,141,73,116,244,151,480,161,29,192
nagA_RBAM_032200,NC_009725.1,3334146,3335336,+,1191,42,68,46,43,62,52,102,136,63,23,62
nagB_RBAM_032210,NC_009725.1,3335333,3336058,+,726,88,149,83,90,99,195,224,343,134,49,156
yvoA_RBAM_032220,NC_009725.1,3336072,3336803,+,732,106,111,79,101,110,140,320,399,145,43,199
yxaF_RBAM_032230,NC_009725.1,3336948,3337523,-,576,61,51,103,58,59,109,80,191,60,16,79
yvnB_RBAM_032240,NC_009725.1,3337690,3341559,-,3870,34,56,27,36,44,53,78,82,35,27,56
yvlD_RBAM_032250,NC_009725.1,3341653,3342012,-,360,335,491,227,452,472,453,705,479,400,302,530
yvlC_RBAM_032260,NC_009725.1,3342013,3342207,-,195,372,536,266,512,530,420,757,416,407,351,516
yvlB_RBAM_032270,NC_009725.1,3342212,3343309,-,1098,626,1120,509,836,942,670,1191,818,845,485,1052
yvlA_RBAM_032280,NC_009725.1,3343334,3343660,-,327,68,30,43,47,43,26,56,75,26,33,28
yvkN_RBAM_032290,NC_009725.1,3343858,3344118,+,261,393,257,429,382,446,1248,723,1756,676,265,953
uvrA_RBAM_032300,NC_009725.1,3344144,3347017,-,2874,470,858,479,482,580,684,1240,1277,819,305,765
uvrB_RBAM_032310,NC_009725.1,3347025,3349010,-,1986,872,1499,716,1156,1334,1007,1822,1244,1582,809,2105
csbA_RBAM_032320,NC_009725.1,3349186,3349422,-,237,1160,1457,658,1281,1406,1470,2514,1792,1811,673,2021
yvkC_RBAM_032330,NC_009725.1,3349724,3352225,+,2502,276,418,279,336,422,329,589,435,565,196,548
yvkB_RBAM_032340,NC_009725.1,3352294,3352920,+,627,220,183,209,187,196,239,220,305,212,129,255
yvkA_RBAM_032350,NC_009725.1,3352893,3354230,+,1338,41,89,45,66,66,73,251,256,94,25,107
yvjD_RBAM_032360,NC_009725.1,3354462,3355652,-,1191,888,1004,816,722,887,1624,1861,2566,1135,217,1358
swrA_RBAM_032370,NC_009725.1,3355727,3356080,-,354,1874,1368,873,199,279,941,298,1405,377,51,388
yvjB_RBAM_032380,NC_009725.1,3356453,3357853,-,1401,4,11,10,12,20,16,9,11,5,6,11
ywoF_RBAM_032390,NC_009725.1,3358021,3359427,+,1407,3151,3306,4012,4211,4888,4616,5829,5100,5443,2733,6939
ftsX_RBAM_032400,NC_009725.1,3359474,3360373,-,900,265,354,365,220,294,401,492,605,414,86,314
ftsE_RBAM_032410,NC_009725.1,3360357,3361043,-,687,1651,2023,1550,896,1361,2040,1785,3321,1894,655,2099
cccB_RBAM_032420,NC_009725.1,3361262,3361603,-,342,400,544,454,216,274,586,588,1214,408,92,376
yvjA_RBAM_032430,NC_009725.1,3361639,3362487,-,849,33,68,69,36,45,64,114,286,55,29,45
prfB_RBAM_032440,NC_009725.1,3362657,3363640,-,984,497,712,610,489,639,773,835,1227,630,164,672
secA_RBAM_032450,NC_009725.1,3363833,3366358,-,2526,4247,6524,4967,4857,5884,7579,9060,9973,7843,2945,8432
yvyD_RBAM_032460,NC_009725.1,3366525,3367091,-,567,17222,16923,11126,11143,14280,18105,19229,19000,18929,7944,20597
RBAM_032470,NC_009725.1,3367286,3367663,-,378,1650,2010,1213,425,497,672,757,871,596,248,611
fliT_RBAM_032480,NC_009725.1,3367673,3368017,-,345,1614,2089,1174,361,462,491,652,761,546,193,537
fliS_RBAM_032490,NC_009725.1,3368017,3368418,-,402,3351,2821,2083,879,984,758,919,838,958,437,895
fliD_RBAM_032500,NC_009725.1,3368438,3369985,-,1548,6478,4504,3329,1295,1487,991,1335,1264,1620,1022,1505
hag_RBAM_032510,NC_009725.1,3370236,3371066,-,831,50427,45574,42814,26326,28072,29312,33677,31939,34980,15083,33174
csrA_RBAM_032520,NC_009725.1,3371210,3371434,-,225,2080,1910,2647,1599,1754,1882,1513,1590,1766,665,1971
yviF_RBAM_032530,NC_009725.1,3371428,3371859,-,432,4049,3812,5177,3206,3464,3491,3318,3204,3797,2049,4137
yviE_RBAM_032540,NC_009725.1,3371889,3372452,-,564,1850,1986,2468,1663,1828,1681,1854,1959,1994,1410,2154
flgL_RBAM_032550,NC_009725.1,3372549,3373466,-,918,9603,7878,9673,4578,5268,5813,5441,5342,6666,2737,6278
flgK_RBAM_032560,NC_009725.1,3373478,3374995,-,1518,3768,3272,3750,1362,1780,1676,1784,2481,2146,1006,1943
yvyG_RBAM_032570,NC_009725.1,3375011,3375493,-,483,2971,1881,1742,454,735,664,414,959,786,329,768
flgM_RBAM_032580,NC_009725.1,3375508,3375774,-,267,6717,2586,2822,900,1381,1391,737,2095,1612,517,1740
yvyF_RBAM_032590,NC_009725.1,3375844,3376263,-,420,7291,4234,2941,575,1025,1081,690,1449,1340,539,1311
comFC_RBAM_032600,NC_009725.1,3376337,3377014,-,678,401,680,563,205,342,576,248,828,313,123,356
comFB_RBAM_032610,NC_009725.1,3377032,3377316,-,285,241,465,321,56,147,363,132,573,212,21,246
comFA_RBAM_032620,NC_009725.1,3377374,3378759,-,1386,9,10,14,8,9,17,10,26,7,11,14
yviA_RBAM_032630,NC_009725.1,3378867,3379715,-,849,159,209,227,164,201,446,270,650,259,40,274
degU_RBAM_032640,NC_009725.1,3379813,3380502,-,690,6102,7130,8351,7759,8899,13821,11604,15129,10600,4074,11647
degS_RBAM_032650,NC_009725.1,3380579,3381742,-,1164,1346,2092,2507,1187,1831,2125,1447,2261,2136,958,2121
yvyE_RBAM_032660,NC_009725.1,3381965,3382612,+,648,123,219,304,99,166,270,141,491,226,84,251
yvhJ_RBAM_032670,NC_009725.1,3382617,3383837,+,1221,847,824,1198,1310,1361,1548,1497,1642,1461,649,1674
tagO_RBAM_032680,NC_009725.1,3383936,3385012,-,1077,1401,1185,1744,1358,1488,2653,1971,3263,1549,851,2149
tuaH_RBAM_032690,NC_009725.1,3385145,3386341,-,1197,46,106,49,51,60,63,101,81,46,51,49
tuaG_RBAM_032700,NC_009725.1,3386361,3387119,-,759,1,7,3,2,5,10,7,13,4,1,1
tuaF_RBAM_032710,NC_009725.1,3387143,3387823,-,681,2,2,4,3,6,6,6,8,4,1,9
tuaE_RBAM_032720,NC_009725.1,3387820,3389307,-,1488,2,7,5,3,7,3,6,9,3,2,2
tuaD_RBAM_032730,NC_009725.1,3389374,3390714,-,1341,7,3,3,2,5,5,5,7,1,3,6
tuaC_RBAM_032740,NC_009725.1,3390719,3391915,-,1197,8,13,7,3,5,3,9,8,5,2,4
tuaB_RBAM_032750,NC_009725.1,3391912,3393360,-,1449,1,5,2,1,3,3,2,3,1,1,1
tuaA_RBAM_032760,NC_009725.1,3393397,3394038,-,642,0,2,0,1,1,5,3,5,1,0,0
lytC_RBAM_032770,NC_009725.1,3394273,3395763,-,1491,1121,1188,1163,507,551,547,555,832,496,237,475
lytB_RBAM_032780,NC_009725.1,3395785,3397905,-,2121,1888,1273,1261,454,511,645,530,868,534,326,598
lytA_RBAM_032790,NC_009725.1,3397938,3398255,-,318,2508,1718,1827,572,625,1149,690,1251,621,344,790
lytR_RBAM_032800,NC_009725.1,3398436,3399353,+,918,955,1149,918,518,649,596,909,1182,827,287,828
mnaA_RBAM_032810,NC_009725.1,3399385,3400524,-,1140,158,241,249,139,209,278,224,509,225,33,252
gtaB_RBAM_032820,NC_009725.1,3400753,3401637,+,885,7767,8041,9484,5599,7248,11730,7787,10849,9824,2272,10146
tagH_RBAM_032830,NC_009725.1,3401677,3403221,-,1545,1578,2167,2601,2160,2478,2764,2727,2451,3165,1000,3206
tagG_RBAM_032840,NC_009725.1,3403242,3404069,-,828,248,353,341,271,344,635,340,668,297,105,312
tagF_RBAM_032850,NC_009725.1,3404255,3406429,-,2175,1335,1482,1788,1188,1541,1781,1673,1888,2084,515,2041
RBAM_032860,NC_009725.1,3406479,3408017,-,1539,2181,1709,2978,2610,3090,3441,2849,3505,3606,1279,3808
tagD_RBAM_032870,NC_009725.1,3408155,3408544,-,390,4102,3300,4460,1995,2528,5325,2305,5579,2970,820,3024
tagA_RBAM_032880,NC_009725.1,3408900,3409670,+,771,3559,4074,4009,3480,4088,6627,4881,7031,4684,1532,5094
tagB_RBAM_032890,NC_009725.1,3409703,3410869,+,1167,1696,2202,2970,1461,2008,3653,2622,3569,2781,673,3045
lytD_RBAM_032900,NC_009725.1,3410931,3413576,-,2646,1255,1553,1041,552,648,796,1125,1208,1056,219,958
pmi_RBAM_032910,NC_009725.1,3413716,3414666,-,951,96,115,62,161,190,154,259,319,140,84,164
gerBA_RBAM_032920,NC_009725.1,3414886,3416337,+,1452,0,5,3,1,8,3,6,3,4,2,2
gerBB_RBAM_032930,NC_009725.1,3416343,3417449,+,1107,1,5,1,1,5,4,2,5,3,1,2
gerBC_RBAM_032940,NC_009725.1,3417446,3418576,+,1131,3,2,5,2,6,2,5,3,3,2,2
RBAM_032950,NC_009725.1,3418580,3419992,-,1413,34,35,19,24,21,25,54,24,38,5,41
ywtG_RBAM_032960,NC_009725.1,3420085,3421461,-,1377,97,219,21,124,159,67,350,149,136,103,192
ywtF_RBAM_032970,NC_009725.1,3421764,3422750,+,987,4012,3557,4570,3346,4304,8334,5080,9220,5760,1521,6295
ywtE_RBAM_032980,NC_009725.1,3422906,3423763,+,858,408,319,494,574,553,658,704,761,562,215,730
yttA_RBAM_032990,NC_009725.1,3423866,3424600,+,735,1535,1376,2111,1139,1430,2380,1413,2630,1798,755,2078
pgdS_RBAM_033000,NC_009725.1,3424639,3425874,-,1236,1712,2053,823,181,283,324,390,822,366,121,373
ywtC_RBAM_033010,NC_009725.1,3426025,3426186,-,162,57,32,90,47,47,55,40,50,49,36,69
ywtB_RBAM_033020,NC_009725.1,3426194,3427342,-,1149,76,57,124,57,56,76,50,63,66,33,88
ywtA_RBAM_033030,NC_009725.1,3427361,3427810,-,450,11,12,16,8,10,14,10,24,11,1,18
ywsC_RBAM_033040,NC_009725.1,3427825,3429006,-,1182,20,23,17,17,15,25,26,37,28,6,29
gerKA1_RBAM_033050,NC_009725.1,3429147,3429890,+,744,19,21,5,11,11,20,11,22,9,2,14
gerKB1_RBAM_033060,NC_009725.1,3429880,3430971,+,1092,5,11,4,6,11,11,10,10,5,3,13
gerKC1_RBAM_033070,NC_009725.1,3430961,3432094,+,1134,8,11,8,7,11,6,26,17,10,12,12
rbsR_RBAM_033080,NC_009725.1,3432185,3433177,+,993,123,226,319,98,138,333,159,458,146,44,169
rbsK_RBAM_033090,NC_009725.1,3433170,3434051,+,882,180,300,326,200,244,325,292,374,263,66,285
rbsD_RBAM_033100,NC_009725.1,3434048,3434443,+,396,29,63,50,42,44,49,77,82,45,24,45
rbsA_RBAM_033110,NC_009725.1,3434460,3435953,+,1494,72,122,73,97,91,93,163,132,103,62,98
rbsC_RBAM_033120,NC_009725.1,3435943,3436914,+,972,19,22,14,33,33,28,49,31,23,16,30
rbsB_RBAM_033130,NC_009725.1,3436928,3437845,+,918,32,52,45,63,84,75,96,73,79,27,72
ywsB_RBAM_033140,NC_009725.1,3437906,3438439,+,534,1260,1588,341,1710,2157,1283,2183,1334,2744,1066,4033
ywrO_RBAM_033150,NC_009725.1,3438564,3439097,-,534,219,472,226,326,420,715,839,1087,547,113,607
alsD_RBAM_033160,NC_009725.1,3439190,3439957,-,768,4266,5671,4862,1280,1304,1310,1798,1047,1825,425,1730
alsS_RBAM_033170,NC_009725.1,3440018,3441733,-,1716,3106,4704,3934,1138,1257,864,1415,812,1404,520,1368
alsR_RBAM_033180,NC_009725.1,3441887,3442795,+,909,58,149,131,106,128,178,171,233,127,29,133
ywrK_RBAM_033190,NC_009725.1,3442992,3444323,+,1332,12,9,4,7,16,11,2,13,10,1,8
ywrJ_RBAM_033200,NC_009725.1,3444372,3445046,-,675,96,104,84,74,103,131,88,105,73,15,107
cotB_RBAM_033210,NC_009725.1,3445088,3445978,-,891,6,10,11,3,8,10,9,23,4,2,8
cotH_RBAM_033220,NC_009725.1,3446101,3447195,-,1095,1,1,2,1,2,3,1,5,0,0,2
cotG_RBAM_033230,NC_009725.1,3447336,3447866,+,531,69,46,49,63,93,45,39,34,62,60,88
ywrF_RBAM_033240,NC_009725.1,3448023,3448643,+,621,234,365,450,303,397,519,498,721,421,176,525
RBAM_033250,NC_009725.1,3448798,3448893,+,96,0,0,0,0,0,0,0,1,0,0,0
RBAM_033260,NC_009725.1,3448929,3449099,+,171,3,7,1,5,10,10,39,34,13,2,20
ywrD_RBAM_033270,NC_009725.1,3449102,3450679,-,1578,9,9,2,8,10,5,7,9,7,1,7
ywrC_RBAM_033280,NC_009725.1,3450887,3451363,+,477,16,36,20,34,29,25,32,58,25,38,17
ywrB_RBAM_033290,NC_009725.1,3451377,3451967,+,591,12,14,6,22,14,25,28,36,19,5,19
